date,pace,distance,heart_rate,calories
2023-01-15,8.14,10.8,103,603.0
2023-01-16,9.77,9.3,94,522.5
2023-01-17,8.86,8.2,115,458.1
2023-01-18,6.67,7.7,146,596.6
2023-01-19,5.03,11.9,178,1162.9
2023-01-20,3.57,9.2,186,1163.9
2023-01-21,5.98,11.3,167,1028.0
2023-01-22,5.32,8.1,179,797.5
2023-01-23,8.63,12.1,115,675.8
2023-01-24,8.43,6.5,82,363.7
2023-01-25,7.26,9.4,124,660.5
2023-01-26,5.30,10.5,173,1029.9
2023-01-27,8.47,9.9,80,553.6
2023-01-28,4.87,9.7,186,1085.0
2023-01-29,9.96,11.2,90,625.3
2023-01-30,7.89,12.4,134,868.0
2023-01-31,8.35,11.5,86,644.5
2023-02-01,8.06,9.6,118,536.2
2023-02-02,8.29,12.4,90,694.2
2023-02-03,8.04,6.8,112,380.5
2023-02-04,7.85,13.9,134,970.0
2023-02-05,7.67,7.9,138,551.4
2023-02-06,5.13,11.2,170,1097.9
2023-02-07,7.84,9.8,133,683.7
2023-02-08,6.08,11.5,156,969.0
2023-02-09,5.01,12.1,179,1186.2
2023-02-10,7.48,9.7,136,681.0
2023-02-11,9.96,15.5,85,870.7
2023-02-12,6.75,9.6,143,736.3
2023-02-13,9.16,10.1,80,564.8
2023-02-14,6.61,11.1,141,855.2
2023-02-15,6.89,9.2,147,706.7
2023-02-16,8.97,8.4,98,468.0
2023-02-17,7.87,12.7,137,887.5
2023-02-18,6.80,8.5,144,651.0
2023-02-19,9.85,7.5,80,418.1
2023-02-20,7.39,12.5,135,874.4
2023-02-21,9.12,10.0,86,558.7
2023-02-22,9.36,7.8,91,439.0
2023-02-23,8.54,10.3,110,575.2
2023-02-24,8.31,12.2,93,685.5
2023-02-25,7.42,9.2,131,644.8
2023-02-26,4.74,8.0,180,896.7
2023-02-27,6.85,7.1,149,543.3
2023-02-28,6.89,12.5,149,962.6
2023-03-01,6.29,10.0,158,838.5
2023-03-02,9.77,7.2,119,403.1
2023-03-03,9.47,10.8,112,602.4
2023-03-04,6.61,9.8,145,758.2
2023-03-05,9.27,10.5,86,585.6
2023-03-06,5.25,9.9,171,972.1
2023-03-07,7.73,10.7,134,751.2
2023-03-08,4.89,9.7,182,1091.9
2023-03-09,7.22,4.7,123,329.1
2023-03-10,5.26,10.9,178,1068.1
2023-03-11,7.82,11.7,125,816.0
2023-03-12,9.33,11.3,89,631.1
2023-03-13,9.33,10.7,105,598.1
2023-03-14,8.59,6.2,115,349.7
2023-03-15,5.22,7.3,179,719.7
2023-03-16,9.74,8.7,90,489.6
2023-03-17,5.73,10.6,162,968.7
2023-03-18,9.00,8.7,96,484.8
2023-03-19,9.30,10.7,113,601.3
2023-03-20,9.58,9.4,118,525.4
2023-03-21,8.00,8.5,123,595.4
2023-03-22,5.89,10.3,163,937.4
2023-03-23,7.63,9.7,121,676.2
2023-03-24,5.46,11.4,172,1112.8
2023-03-25,8.00,12.4,122,866.0
2023-03-26,7.80,8.0,125,561.6
2023-03-27,7.72,10.4,131,726.9
2023-03-28,3.76,8.8,181,1115.0
2023-03-29,9.49,12.7,115,708.5
2023-03-30,3.44,8.0,184,1008.1
2023-03-31,6.09,9.1,158,762.6
2023-04-01,5.48,11.0,177,1080.8
2023-04-02,3.07,8.8,185,1113.9
2023-04-03,8.10,5.5,81,309.1
2023-04-04,8.06,8.4,91,468.2
2023-04-05,3.94,8.5,187,1070.4
2023-04-06,5.82,9.8,167,887.3
2023-04-07,5.50,11.3,175,1104.7
2023-04-08,5.75,8.4,160,767.3
2023-04-09,7.41,11.5,130,804.5
2023-04-10,6.93,12.6,141,970.9
2023-04-11,5.39,11.8,176,1159.0
2023-04-12,9.29,14.2,108,794.5
2023-04-13,5.35,9.9,173,973.8
2023-04-14,6.81,13.8,144,1065.8
2023-04-15,8.76,9.7,91,541.8
2023-04-16,5.16,11.4,179,1120.9
2023-04-17,6.87,9.7,145,746.3
2023-04-18,8.09,10.6,104,595.8
2023-04-19,6.69,11.9,148,914.8
2023-04-20,8.00,9.3,138,649.2
2023-04-21,8.65,12.7,118,710.6
2023-04-22,5.71,6.0,163,548.3
2023-04-23,3.57,9.1,183,1145.1
2023-04-24,9.06,9.2,91,514.3
2023-04-25,7.39,9.6,132,670.1
2023-04-26,6.78,8.9,145,688.9
2023-04-27,5.04,7.8,173,768.4
2023-04-28,6.71,7.8,140,599.4
2023-04-29,8.94,11.1,97,619.6
2023-04-30,7.85,7.6,131,535.4
2023-05-01,7.92,11.0,122,772.6
2023-05-02,6.95,10.9,147,841.1
2023-05-03,8.88,11.0,107,615.8
2023-05-04,5.87,9.4,160,854.1
2023-05-05,8.88,8.7,108,486.7
2023-05-06,5.31,11.1,179,1090.1
2023-05-07,7.26,10.7,136,746.9
2023-05-08,7.38,8.0,127,562.0
2023-05-09,3.36,7.6,182,961.5
2023-05-10,7.58,8.2,137,575.6
2023-05-11,8.84,11.0,117,618.5
2023-05-12,9.21,10.3,113,578.6
2023-05-13,6.52,7.8,147,602.3
2023-05-14,9.72,12.4,95,696.8
2023-05-15,9.49,11.0,82,617.5
2023-05-16,5.82,13.3,168,1214.5
2023-05-17,8.43,12.6,85,705.4
2023-05-18,6.79,11.4,142,876.5
2023-05-19,9.69,12.4,102,695.3
2023-05-20,6.59,9.1,142,704.5
2023-05-21,7.41,9.1,129,639.2
2023-05-22,5.49,11.8,170,1159.1
2023-05-23,5.62,13.0,164,1183.0
2023-05-24,9.29,8.1,83,456.1
2023-05-25,4.78,8.4,186,939.2
2023-05-26,4.42,12.0,181,1339.7
2023-05-27,5.41,6.1,179,596.7
2023-05-28,8.10,7.9,89,440.0
2023-05-29,3.95,7.4,187,936.7
2023-05-30,5.68,9.9,164,902.4
2023-05-31,9.22,10.5,80,590.2
2023-06-01,8.85,10.1,83,564.4
2023-06-02,8.73,8.6,115,479.4
2023-06-03,6.21,14.2,157,1196.0
2023-06-04,9.00,13.6,105,762.4
2023-06-05,5.30,10.9,170,1071.6
2023-06-06,8.40,8.5,109,478.8
2023-06-07,6.77,9.7,144,744.2
2023-06-08,7.66,8.3,131,577.9
2023-06-09,9.48,9.3,98,523.2
2023-06-10,6.40,6.5,156,548.1
2023-06-11,5.01,10.1,173,993.0
2023-06-12,8.78,8.5,88,477.4
2023-06-13,7.33,8.9,138,621.5
2023-06-14,7.18,9.9,135,691.8
2023-06-15,7.67,10.2,124,712.6
2023-06-16,8.07,11.0,86,614.1
2023-06-17,7.75,6.8,128,478.8
2023-06-18,8.71,10.7,108,601.4
2023-06-19,6.42,10.5,150,877.9
2023-06-20,5.35,11.9,177,1167.4
2023-06-21,6.51,13.3,144,1026.1
2023-06-22,6.88,11.6,147,890.4
2023-06-23,5.89,9.4,167,856.7
2023-06-24,5.34,8.1,173,793.1
2023-06-25,5.17,12.2,170,1197.4
2023-06-26,7.71,8.7,135,612.4
2023-06-27,4.22,13.0,180,1455.9
2023-06-28,6.96,9.8,147,751.5
2023-06-29,7.03,11.7,123,821.3
2023-06-30,8.17,8.6,82,482.0
2023-07-01,3.68,11.8,184,1486.0
2023-07-02,5.21,8.7,171,851.0
2023-07-03,7.32,10.3,132,723.5
2023-07-04,7.69,11.3,130,793.9
2023-07-05,9.30,8.8,117,494.1
2023-07-06,8.95,9.3,94,519.3
2023-07-07,9.39,10.6,86,593.5
2023-07-08,7.24,11.8,132,826.7
2023-07-09,4.17,11.3,181,1263.1
2023-07-10,9.71,6.9,86,384.6
2023-07-11,6.23,10.1,157,850.0
2023-07-12,8.93,8.6,84,481.6
2023-07-13,8.79,10.7,101,600.3
2023-07-14,7.49,9.1,139,634.4
2023-07-15,6.66,10.1,143,775.6
2023-07-16,8.02,8.1,89,455.7
2023-07-17,9.34,8.1,84,455.1
2023-07-18,6.10,9.6,152,809.6
2023-07-19,8.65,10.6,119,595.7
2023-07-20,8.85,11.1,115,621.7
2023-07-21,6.77,8.0,147,618.5
2023-07-22,6.60,10.4,144,797.8
2023-07-23,9.86,11.5,93,642.0
2023-07-24,7.10,12.4,135,869.1
2023-07-25,5.96,10.1,160,920.7
2023-07-26,7.15,11.7,128,817.7
2023-07-27,5.42,8.1,177,791.7
2023-07-28,5.96,14.5,167,1315.8
2023-07-29,5.85,12.5,169,1141.2
2023-07-30,8.10,10.9,103,612.8
2023-07-31,6.73,11.1,145,851.3
2023-08-01,5.97,7.8,167,706.6
2023-08-02,4.90,9.5,186,1065.0
2023-08-03,7.57,8.2,123,573.1
2023-08-04,6.97,7.1,144,549.6
2023-08-05,9.72,12.6,102,706.5
2023-08-06,8.55,8.3,86,462.2
2023-08-07,8.30,9.2,102,516.5
2023-08-08,8.75,12.8,118,714.6
2023-08-09,8.49,10.4,108,582.3
2023-08-10,4.26,9.7,186,1085.6
2023-08-11,7.63,11.9,137,834.2
2023-08-12,9.08,10.6,115,595.8
2023-08-13,9.76,12.0,118,669.5
2023-08-14,7.81,8.9,127,624.7
2023-08-15,8.03,10.7,116,598.9
2023-08-16,7.66,6.3,120,438.3
2023-08-17,6.85,8.7,140,669.6
2023-08-18,7.62,12.9,133,900.5
2023-08-19,9.60,12.4,106,696.3
2023-08-20,6.96,10.5,140,810.3
2023-08-21,6.03,11.1,156,934.7
2023-08-22,9.05,16.9,97,946.9
2023-08-23,6.63,9.3,141,714.6
2023-08-24,4.38,13.0,186,1456.9
2023-08-25,6.20,12.8,152,1072.1
2023-08-26,5.93,10.9,161,993.8
2023-08-27,7.58,11.9,122,832.4
2023-08-28,5.71,9.1,164,826.7
2023-08-29,8.16,11.2,90,626.4
2023-08-30,7.90,9.1,134,640.1
2023-08-31,6.86,10.1,148,774.6
2023-09-01,9.59,6.3,119,355.1
2023-09-02,7.44,14.5,130,1015.2
2023-09-03,6.22,8.9,157,751.1
2023-09-04,7.11,11.5,121,807.5
2023-09-05,8.11,12.6,114,707.8
2023-09-06,7.17,8.4,137,589.8
2023-09-07,6.60,11.1,149,851.8
2023-09-08,5.45,7.1,172,697.0
2023-09-09,8.36,10.5,82,587.9
2023-09-10,9.61,6.8,113,383.4
2023-09-11,4.26,12.6,185,1416.2
2023-09-12,9.74,10.4,100,583.6
2023-09-13,5.48,9.4,175,921.6
2023-09-14,5.04,12.2,171,1191.2
2023-09-15,9.78,10.6,115,595.2
2023-09-16,5.68,13.4,164,1220.3
2023-09-17,8.49,7.0,93,392.3
2023-09-18,5.94,7.2,163,651.9
2023-09-19,3.37,11.8,180,1485.2
2023-09-20,9.45,8.4,115,468.5
2023-09-21,7.89,7.1,137,494.7
2023-09-22,9.62,8.9,90,496.1
2023-09-23,9.19,7.9,93,441.1
2023-09-24,7.53,11.4,131,799.6
2023-09-25,5.02,10.3,171,1006.5
2023-09-26,8.65,11.3,94,633.6
2023-09-27,8.77,11.8,103,661.8
2023-09-28,6.11,10.7,155,899.2
2023-09-29,6.73,6.9,147,533.1
2023-09-30,9.95,8.2,93,460.9
2023-10-01,4.84,11.0,180,1234.4
2023-10-02,8.96,9.5,115,531.6
2023-10-03,5.89,10.1,168,922.3
2023-10-04,6.60,11.1,149,858.5
2023-10-05,6.41,5.8,157,491.1
2023-10-06,8.16,7.2,109,404.8
2023-10-07,3.77,10.9,181,1369.1
2023-10-08,5.46,10.8,172,1057.0
2023-10-09,8.78,9.6,117,538.4
2023-10-10,4.89,10.7,185,1199.7
2023-10-11,9.46,7.3,101,410.5
2023-10-12,8.29,11.9,117,665.3
2023-10-13,8.77,9.6,113,539.5
2023-10-14,7.79,10.4,131,724.8
2023-10-15,5.52,7.9,167,717.3
2023-10-16,5.39,7.2,176,705.1
2023-10-17,7.16,10.2,138,710.8
2023-10-18,9.20,13.3,111,742.2
2023-10-19,6.06,7.9,151,659.8
2023-10-20,6.42,12.2,150,1026.3
2023-10-21,8.92,12.9,96,723.8
2023-10-22,4.42,10.5,186,1175.2
2023-10-23,8.85,10.1,119,565.3
2023-10-24,7.02,13.4,124,939.6
2023-10-25,9.15,11.0,119,615.8
2023-10-26,8.74,9.2,116,517.4
2023-10-27,3.54,11.5,186,1449.8
2023-10-28,6.96,8.4,148,647.5
2023-10-29,9.42,8.6,86,482.1
2023-10-30,9.56,13.2,110,740.4
2023-10-31,4.09,7.2,185,801.8
2023-11-01,5.34,10.1,175,988.2
2023-11-02,6.92,9.7,140,750.2
2023-11-03,6.73,10.9,142,836.8
2023-11-04,8.99,8.8,81,490.5
2023-11-05,7.77,12.6,122,880.1
2023-11-06,5.95,12.0,167,1091.5
2023-11-07,9.19,12.8,87,715.9
2023-11-08,8.78,10.5,114,587.2
2023-11-09,9.15,6.6,82,371.1
2023-11-10,9.29,8.6,102,479.2
2023-11-11,8.70,8.1,102,453.2
2023-11-12,8.81,12.1,118,676.2
2023-11-13,9.73,11.2,101,627.0
2023-11-14,3.42,9.9,185,1250.4
2023-11-15,9.72,10.8,97,606.7
2023-11-16,6.04,11.1,158,929.3
2023-11-17,8.38,11.2,84,626.0
2023-11-18,6.27,10.2,157,853.3
2023-11-19,5.16,9.3,173,915.6
2023-11-20,7.26,12.5,131,876.2
2023-11-21,5.37,10.0,171,979.8
2023-11-22,9.30,6.8,83,381.7
2023-11-23,5.46,9.7,176,947.5
2023-11-24,7.91,10.6,134,743.6
2023-11-25,6.52,7.2,145,551.3
2023-11-26,9.59,12.8,95,719.3
2023-11-27,4.28,13.4,180,1498.0
2023-11-28,7.32,9.4,136,654.8
2023-11-29,9.90,13.5,90,758.5
2023-11-30,6.21,10.8,152,905.3
2023-12-01,8.38,9.4,104,525.7
2023-12-02,9.37,10.7,102,600.7
2023-12-03,9.59,8.4,117,472.2
2023-12-04,6.76,9.9,144,759.0
2023-12-05,5.11,13.5,178,1320.8
2023-12-06,8.84,12.1,119,677.7
2023-12-07,5.57,6.6,169,596.2
2023-12-08,9.09,14.0,107,782.7
2023-12-09,8.80,9.4,80,524.0
2023-12-10,6.63,8.7,140,669.2
2023-12-11,6.59,11.4,146,880.2
2023-12-12,8.86,10.1,88,563.7
2023-12-13,6.72,8.0,143,615.3
2023-12-14,6.35,7.4,151,619.5
2023-12-15,7.60,10.3,121,719.0
2023-12-16,9.84,11.4,106,636.9
2023-12-17,7.24,6.7,132,470.2
2023-12-18,7.03,9.4,120,654.7
2023-12-19,8.40,9.3,116,522.1
2023-12-20,6.20,4.9,155,410.2
2023-12-21,3.39,7.4,185,933.5
2023-12-22,6.53,8.5,145,651.4
2023-12-23,6.35,9.6,158,803.5
2023-12-24,6.07,9.2,153,772.9
2023-12-25,7.98,5.8,120,405.2
2023-12-26,5.54,12.9,167,1175.8
2023-12-27,3.64,9.5,184,1195.3
2023-12-28,7.81,9.5,132,664.5
2023-12-29,6.24,8.8,150,738.5
2023-12-30,7.53,11.2,136,785.6
2023-12-31,9.54,7.8,106,439.1
2024-01-01,7.46,12.6,135,882.0
2024-01-02,7.80,10.6,131,740.8
2024-01-03,6.17,6.6,152,555.5
2024-01-04,7.50,8.9,130,625.5
2024-01-05,6.69,13.0,148,1003.1
2024-01-06,5.76,10.1,163,916.4
2024-01-07,6.58,8.8,140,680.0
2024-01-08,9.71,12.0,118,672.9
2024-01-09,6.03,9.8,158,822.0
2024-01-10,4.24,11.3,186,1269.8
2024-01-11,9.48,11.4,82,637.2
2024-01-12,6.39,14.7,151,1235.4
2024-01-13,8.62,7.9,99,441.1
2024-01-14,6.32,10.7,157,895.6
2024-01-15,8.78,4.7,84,265.6
2024-01-16,7.55,10.5,120,738.1
2024-01-17,7.62,12.9,131,899.9
2024-01-18,7.06,9.9,134,691.9
2024-01-19,4.34,7.8,188,878.0
2024-01-20,4.88,8.1,184,904.0
2024-01-21,8.33,9.6,86,538.7
2024-01-22,6.88,7.0,140,541.2
2024-01-23,8.31,9.2,114,517.6
2024-01-24,9.26,9.0,100,503.5
2024-01-25,7.85,10.9,138,760.0
2024-01-26,8.38,9.5,116,532.7
2024-01-27,4.97,7.9,188,882.4
2024-01-28,5.71,11.4,165,1036.6
2024-01-29,9.65,9.1,112,511.9
2024-01-30,5.87,9.8,161,892.8
2024-01-31,8.44,6.9,88,388.1
2024-02-01,7.43,12.5,127,872.7
2024-02-02,6.77,10.3,144,793.2
2024-02-03,5.77,13.1,169,1189.7
2024-02-04,7.72,10.8,126,757.5
2024-02-05,5.61,9.8,167,890.7
2024-02-06,5.86,10.0,168,913.8
2024-02-07,5.32,10.8,176,1060.7
2024-02-08,5.64,8.4,161,766.9
2024-02-09,6.80,9.0,143,693.0
2024-02-10,5.40,11.2,172,1100.8
2024-02-11,8.46,12.9,116,719.7
2024-02-12,7.36,10.7,121,746.6
2024-02-13,5.40,7.2,171,705.9
2024-02-14,8.34,9.3,92,521.6
2024-02-15,4.06,11.6,180,1295.2
2024-02-16,7.77,10.4,125,730.0
2024-02-17,7.99,10.4,131,730.9
2024-02-18,6.56,11.8,149,905.6
2024-02-19,9.55,11.1,100,623.1
2024-02-20,6.84,11.0,142,844.4
2024-02-21,7.49,11.2,138,783.9
2024-02-22,5.96,9.8,165,896.2
2024-02-23,7.39,12.3,124,857.8
2024-02-24,6.49,10.8,158,911.0
2024-02-25,6.19,9.1,159,764.2
2024-02-26,6.28,10.7,153,900.7
2024-02-27,8.03,12.2,117,682.9
2024-02-28,9.83,8.3,91,463.8
2024-02-29,6.17,6.2,155,517.6
2024-03-01,6.78,10.6,148,819.5
2024-03-02,3.42,11.1,187,1394.5
2024-03-03,5.87,8.8,162,801.8
2024-03-04,6.23,8.4,150,707.3
2024-03-05,8.19,9.5,99,531.3
2024-03-06,5.08,11.4,173,1121.7
2024-03-07,7.69,10.8,127,758.8
2024-03-08,8.27,11.0,117,614.8
2024-03-09,5.41,11.8,179,1153.5
2024-03-10,8.20,11.5,96,644.5
2024-03-11,5.82,8.4,166,763.4
2024-03-12,5.78,11.3,163,1028.8
2024-03-13,8.62,10.3,103,575.9
2024-03-14,8.24,15.7,81,878.8
2024-03-15,9.25,5.9,105,332.9
2024-03-16,9.29,11.0,107,614.4
2024-03-17,7.13,9.7,130,679.1
2024-03-18,5.85,6.3,161,574.5
2024-03-19,6.51,11.2,140,860.9
2024-03-20,4.11,6.5,186,729.6
2024-03-21,9.03,10.4,114,581.7
2024-03-22,8.80,13.5,88,753.6
2024-03-23,9.02,10.0,118,560.3
2024-03-24,5.64,6.2,166,560.4
2024-03-25,9.21,8.1,86,452.6
2024-03-26,6.98,11.6,147,895.0
2024-03-27,6.33,8.2,152,684.9
2024-03-28,9.01,9.6,105,539.6
2024-03-29,6.92,10.2,143,788.3
2024-03-30,5.36,11.3,172,1110.9
2024-03-31,5.32,10.6,171,1036.3
2024-04-01,6.83,10.4,140,803.1
2024-04-02,6.58,5.8,142,445.5
2024-04-03,5.41,5.4,179,530.0
2024-04-04,5.57,8.5,164,776.4
2024-04-05,9.27,12.4,99,691.7
2024-04-06,9.85,7.2,94,405.0
2024-04-07,9.54,8.0,90,448.1
2024-04-08,8.76,8.2,87,461.2
2024-04-09,5.57,12.3,168,1122.6
2024-04-10,7.84,9.9,138,692.6
2024-04-11,7.90,10.1,134,707.3
2024-04-12,5.89,11.7,169,1062.3
2024-04-13,8.96,11.6,80,650.0
2024-04-14,9.05,9.5,90,530.1
2024-04-15,6.88,12.9,147,995.6
2024-04-16,5.65,9.0,160,820.1
2024-04-17,6.84,14.9,143,1148.9
2024-04-18,6.40,7.0,151,591.5
2024-04-19,6.43,6.5,152,543.8
2024-04-20,8.98,13.3,107,744.7
2024-04-21,7.57,13.2,134,925.7
2024-04-22,7.78,10.5,120,733.0
2024-04-23,8.67,7.1,114,398.2
2024-04-24,8.22,10.7,88,600.7
2024-04-25,8.23,13.9,90,777.5
2024-04-26,9.65,7.2,91,405.2
2024-04-27,5.38,7.0,176,683.0
2024-04-28,9.56,7.9,97,443.9
2024-04-29,5.47,7.8,179,759.9
2024-04-30,6.28,8.2,156,689.7
2024-05-01,5.86,5.5,165,500.8
2024-05-02,7.01,9.9,138,695.6
2024-05-03,3.66,11.9,183,1502.9
2024-05-04,8.71,7.6,102,424.8
2024-05-05,3.51,11.0,184,1390.5
2024-05-06,7.08,7.3,124,509.9
2024-05-07,3.58,9.4,189,1181.9
2024-05-08,6.74,9.7,144,744.5
2024-05-09,9.91,8.1,84,452.8
2024-05-10,6.53,13.0,140,1001.3
2024-05-11,5.63,8.5,163,775.4
2024-05-12,7.77,11.8,123,824.6
2024-05-13,7.93,9.9,124,691.3
2024-05-14,7.04,9.1,133,635.9
2024-05-15,9.77,10.1,100,566.5
2024-05-16,9.20,11.1,117,622.0
2024-05-17,9.55,12.8,100,717.1
2024-05-18,7.47,11.4,125,796.8
2024-05-19,5.67,10.1,160,919.0
2024-05-20,9.40,9.3,107,518.9
2024-05-21,7.43,8.2,121,572.4
2024-05-22,8.18,10.0,106,558.7
2024-05-23,9.30,13.1,104,734.1
2024-05-24,9.89,7.3,101,410.4
2024-05-25,5.48,11.8,174,1156.4
2024-05-26,4.21,7.4,184,824.9
2024-05-27,8.99,8.1,118,453.4
2024-05-28,7.94,13.3,130,931.7
2024-05-29,4.48,9.8,189,1097.3
2024-05-30,8.94,12.8,112,719.0
2024-05-31,6.66,7.2,149,550.9
2024-06-01,4.66,9.2,186,1027.2
2024-06-02,7.94,10.3,129,720.3
2024-06-03,9.24,9.5,112,534.3
2024-06-04,7.41,7.0,121,489.4
2024-06-05,9.60,9.3,85,521.2
2024-06-06,9.90,11.4,96,640.7
2024-06-07,7.89,13.1,137,914.9
2024-06-08,9.96,7.4,117,416.6
2024-06-09,6.36,12.6,150,1058.8
2024-06-10,8.00,10.5,95,587.0
2024-06-11,9.19,9.9,104,555.1
2024-06-12,8.57,11.5,86,642.2
2024-06-13,6.13,5.7,150,479.1
2024-06-14,6.88,9.2,141,707.0
2024-06-15,6.09,13.0,150,1087.9
2024-06-16,5.76,10.1,167,916.5
2024-06-17,6.33,10.5,155,881.3
2024-06-18,5.87,10.5,164,953.7
2024-06-19,6.40,12.2,159,1025.3
2024-06-20,5.57,10.5,161,956.6
2024-06-21,9.02,8.6,91,480.8
2024-06-22,9.62,6.7,100,374.1
2024-06-23,3.01,9.2,186,1164.6
2024-06-24,5.65,11.7,164,1062.4
2024-06-25,3.77,8.0,180,1002.9
2024-06-26,7.32,11.4,136,800.3
2024-06-27,7.30,15.8,123,1102.9
2024-06-28,9.03,10.6,116,595.3
2024-06-29,5.82,6.7,160,613.6
2024-06-30,9.01,11.6,106,650.8
2024-07-01,5.17,13.8,170,1350.9
2024-07-02,8.58,9.0,102,504.9
2024-07-03,7.68,11.9,122,829.5
2024-07-04,8.99,8.9,92,496.5
2024-07-05,9.19,9.5,112,531.9
2024-07-06,9.73,9.0,91,505.9
2024-07-07,8.17,11.7,87,652.7
2024-07-08,9.12,11.8,91,661.4
2024-07-09,7.04,10.5,127,736.3
2024-07-10,6.87,8.3,147,640.3
2024-07-11,7.35,9.4,128,655.9
2024-07-12,5.11,8.9,173,869.1
2024-07-13,9.95,10.3,115,577.5
2024-07-14,6.39,7.5,157,632.9
2024-07-15,5.74,5.8,166,526.7
2024-07-16,3.78,11.7,180,1473.9
2024-07-17,9.77,10.5,92,588.6
2024-07-18,7.95,9.9,120,695.9
2024-07-19,5.41,10.2,177,1004.0
2024-07-20,8.94,12.8,106,718.5
2024-07-21,7.88,8.3,124,580.3
2024-07-22,9.75,7.5,97,418.8
2024-07-23,6.75,9.3,141,718.4
2024-07-24,5.06,12.3,172,1205.4
2024-07-25,5.78,10.5,165,953.2
2024-07-26,7.63,9.7,133,679.3
2024-07-27,5.16,11.6,179,1136.4
2024-07-28,6.70,9.6,143,739.3
2024-07-29,7.43,9.9,121,694.6
2024-07-30,8.54,8.3,100,464.2
2024-07-31,8.38,10.3,83,578.3
2024-08-01,9.19,9.6,117,539.2
2024-08-02,9.00,11.6,97,651.1
2024-08-03,6.01,9.0,153,752.0
2024-08-04,8.54,9.0,86,505.5
2024-08-05,8.15,9.3,107,520.6
2024-08-06,4.27,9.4,187,1048.9
2024-08-07,6.01,10.4,158,872.1
2024-08-08,7.92,10.2,137,716.9
2024-08-09,6.82,9.5,140,729.3
2024-08-10,9.53,8.2,83,459.0
2024-08-11,8.29,10.2,116,572.5
2024-08-12,5.00,12.6,170,1237.4
2024-08-13,9.95,4.1,112,227.2
2024-08-14,9.37,11.2,81,629.7
2024-08-15,9.86,13.9,111,778.2
2024-08-16,8.18,12.6,112,707.0
2024-08-17,8.42,8.5,103,478.2
2024-08-18,6.14,7.5,156,633.6
2024-08-19,9.59,14.4,109,806.9
2024-08-20,6.40,9.6,159,808.7
2024-08-21,6.83,9.0,147,695.0
2024-08-22,6.09,11.3,151,951.3
2024-08-23,5.66,9.0,162,820.6
2024-08-24,8.29,8.7,105,486.8
2024-08-25,8.45,10.5,102,590.0
2024-08-26,6.66,9.2,142,709.1
2024-08-27,8.56,6.9,94,384.8
2024-08-28,4.12,9.5,185,1063.8
2024-08-29,8.39,9.9,117,554.7
2024-08-30,9.47,8.0,110,446.1
2024-08-31,7.79,9.3,125,649.2
2024-09-01,9.89,10.3,112,575.8
2024-09-02,7.57,10.1,130,704.1
2024-09-03,6.97,12.7,148,979.9
2024-09-04,8.04,8.0,97,447.7
2024-09-05,7.75,9.0,138,629.8
2024-09-06,8.80,7.1,103,397.2
2024-09-07,6.25,10.7,153,902.5
2024-09-08,9.04,9.5,80,530.5
2024-09-09,6.22,6.9,151,576.2
2024-09-10,5.31,11.4,179,1112.8
2024-09-11,9.89,7.7,114,429.1
2024-09-12,6.61,12.2,141,940.6
2024-09-13,5.90,10.0,167,910.0
2024-09-14,9.20,14.4,94,803.9
2024-09-15,5.56,12.2,167,1107.3
2024-09-16,6.14,9.4,154,789.3
2024-09-17,9.89,10.9,104,609.5
2024-09-18,5.42,10.9,171,1064.7
2024-09-19,7.64,8.2,125,573.9
2024-09-20,6.03,9.6,157,808.5
2024-09-21,6.47,6.0,156,508.2
2024-09-22,6.30,11.5,159,969.3
2024-09-23,4.29,14.9,188,1667.1
2024-09-24,8.43,8.2,115,460.7
2024-09-25,6.72,6.4,147,494.4
2024-09-26,3.74,10.5,181,1322.0
2024-09-27,9.59,7.3,116,408.3
2024-09-28,6.56,11.8,144,910.4
2024-09-29,7.32,8.9,129,621.9
2024-09-30,8.02,11.1,93,623.3
2024-10-01,5.18,11.6,171,1135.3
2024-10-02,5.37,5.9,172,578.6
2024-10-03,5.92,8.4,160,760.2
2024-10-04,9.24,10.5,115,585.6
2024-10-05,6.54,10.7,144,821.3
2024-10-06,5.37,7.5,170,739.3
2024-10-07,9.39,11.6,110,648.1
2024-10-08,9.58,9.5,87,530.3
2024-10-09,5.32,7.7,178,755.9
2024-10-10,8.76,7.6,102,424.5
2024-10-11,6.66,8.0,148,613.4
2024-10-12,5.22,10.9,175,1066.8
2024-10-13,9.09,12.0,117,674.0
2024-10-14,9.77,9.8,114,548.1
2024-10-15,4.87,10.7,181,1193.3
2024-10-16,9.66,7.7,110,428.5
2024-10-17,9.18,9.5,84,533.3
2024-10-18,7.01,8.8,139,613.2
2024-10-19,7.70,9.8,137,689.4
2024-10-20,6.75,7.7,142,596.5
2024-10-21,8.10,12.8,107,719.5
2024-10-22,7.50,8.5,121,593.6
2024-10-23,8.40,11.1,92,622.5
2024-10-24,9.14,11.2,112,628.8
2024-10-25,7.71,12.4,139,867.4
2024-10-26,7.12,11.7,138,816.2
2024-10-27,4.76,11.9,182,1332.3
2024-10-28,10.00,10.5,83,585.3
2024-10-29,5.02,7.2,172,700.9
2024-10-30,8.87,10.9,112,608.1
2024-10-31,5.89,11.6,168,1058.6
2024-11-01,5.70,12.4,164,1125.6
2024-11-02,9.46,9.0,102,505.4
2024-11-03,6.22,10.3,157,865.0
2024-11-04,6.26,9.6,151,809.1
